Colony,ROI,x,y,event,behaviour_type,time_in_video,cut_video_start,time,time_s,cut_video_start_s,time_from_video_start,n_stones,pixel/mm,radius_mm,stone_density,stone_size,notes
R5,1,795,807,pick-up,within_ROI,00:51:06,05:54:55,06:46:01,24361,21295,3066,91,11.54,6.499133449,0.68577336,,
R5,1,795,807,deposition,deposition,00:51:26,05:54:55,06:46:21,24381,21295,3086,91,11.54,6.499133449,0.68577336,,
R5,1,795,807,deposition,deposition,00:51:47,05:54:55,06:46:42,24402,21295,3107,92,11.54,6.499133449,0.693309331,,
R5,1,795,807,pick-up,pick-up,00:52:07,05:54:55,06:47:02,24422,21295,3127,93,11.54,6.499133449,0.700845302,,
R5,1,795,807,deposition,deposition,00:52:38,05:54:55,06:47:33,24453,21295,3158,92,11.54,6.499133449,0.693309331,,
R5,1,795,807,deposition,deposition,00:55:33,05:54:55,06:50:28,24628,21295,3333,93,11.54,6.499133449,0.700845302,,
R5,1,795,807,deposition,deposition,00:56:40,05:54:55,06:51:35,24695,21295,3400,94,11.54,6.499133449,0.708381273,,
R5,1,795,807,deposition,deposition,00:59:52,05:54:55,06:54:47,24887,21295,3592,95,11.54,6.499133449,0.715917244,,
R5,1,795,807,pushed_into_frame,,01:00:02,05:54:55,06:54:57,24897,21295,3602,96,11.54,6.499133449,0.723453215,,
R5,1,795,807,deposition,deposition,01:01:32,05:54:55,06:56:27,24987,21295,3692,97,11.54,6.499133449,0.730989186,,
R5,1,795,807,pushed_out_of_frame,,01:04:37,05:54:55,06:59:32,25172,21295,3877,98,11.54,6.499133449,0.738525157,,
R5,1,795,807,deposition,deposition,01:06:50,05:54:55,07:01:45,25305,21295,4010,97,11.54,6.499133449,0.730989186,,
R5,1,795,807,pick-up,pick-up,01:07:43,05:54:55,07:02:38,25358,21295,4063,98,11.54,6.499133449,0.738525157,,
R5,1,795,807,deposition,deposition,01:08:46,05:54:55,07:03:41,25421,21295,4126,97,11.54,6.499133449,0.730989186,,
R5,1,795,807,pushed_into_frame,,01:09:52,05:54:55,07:04:47,25487,21295,4192,98,11.54,6.499133449,0.738525157,,
R5,1,795,807,deposition,deposition,01:14:54,05:54:55,07:09:49,25789,21295,4494,99,11.54,6.499133449,0.746061128,,
R5,1,795,807,pick-up,pick-up,01:19:05,05:54:55,07:14:00,26040,21295,4745,100,11.54,6.499133449,0.753597099,,
R5,1,795,807,pick-up,pick-up,01:19:47,05:54:55,07:14:42,26082,21295,4787,99,11.54,6.499133449,0.746061128,,
R5,1,795,807,pushed_out_of_frame,,01:20:45,05:54:55,07:15:40,26140,21295,4845,98,11.54,6.499133449,0.738525157,,
R5,1,795,807,pick-up,pick-up,01:21:53,05:54:55,07:16:48,26208,21295,4913,97,11.54,6.499133449,0.730989186,,
R5,1,795,807,pushed_out_of_frame,,01:21:57,05:54:55,07:16:52,26212,21295,4917,96,11.54,6.499133449,0.723453215,,
R5,1,795,807,pick-up,pick-up,01:27:35,05:54:55,07:22:30,26550,21295,5255,95,11.54,6.499133449,0.715917244,,
R5,1,795,807,pushed_into_frame,,01:28:28,05:54:55,07:23:23,26603,21295,5308,94,11.54,6.499133449,0.708381273,,
R5,1,795,807,deposition,deposition,01:28:59,05:54:55,07:23:54,26634,21295,5339,95,11.54,6.499133449,0.715917244,,
R5,1,795,807,pushed_out_of_frame,,01:30:30,05:54:55,07:25:25,26725,21295,5430,96,11.54,6.499133449,0.723453215,,
R5,1,795,807,deposition,deposition,01:31:35,05:54:55,07:26:30,26790,21295,5495,95,11.54,6.499133449,0.715917244,,
R5,1,795,807,deposition,deposition,01:33:50,05:54:55,07:28:45,26925,21295,5630,96,11.54,6.499133449,0.723453215,,
R5,3,795,807,pushed_into_frame,,00:06:47,05:54:55,06:01:42,21702,21295,407,81,11.54,6.499133449,0.61041365,,
R5,3,795,807,pick-up,pick-up,00:09:05,05:54:55,06:04:00,21840,21295,545,82,11.54,6.499133449,0.617949621,,
R5,3,795,807,pick-up,pick-up,00:09:16,05:54:55,06:04:11,21851,21295,556,81,11.54,6.499133449,0.61041365,,
R5,3,795,807,deposition,deposition,00:13:49,05:54:55,06:08:44,22124,21295,829,80,11.54,6.499133449,0.602877679,,
R5,3,795,807,pick-up,pick-up,00:14:19,05:54:55,06:09:14,22154,21295,859,81,11.54,6.499133449,0.61041365,,
R5,3,795,807,pick-up,pick-up,00:17:30,05:54:55,06:12:25,22345,21295,1050,80,11.54,6.499133449,0.602877679,,
R5,3,795,807,deposition,deposition,00:20:50,05:54:55,06:15:45,22545,21295,1250,79,11.54,6.499133449,0.595341708,,
R5,3,795,807,deposition,deposition,00:22:13,05:54:55,06:17:08,22628,21295,1333,80,11.54,6.499133449,0.602877679,,
R5,3,795,807,deposition,deposition,00:24:09,05:54:55,06:19:04,22744,21295,1449,81,11.54,6.499133449,0.61041365,,
R5,3,795,807,pick-up,within_ROI,00:31:49,05:54:55,06:26:44,23204,21295,1909,82,11.54,6.499133449,0.617949621,,
R5,3,795,807,deposition,deposition,00:32:58,05:54:55,06:27:53,23273,21295,1978,82,11.54,6.499133449,0.617949621,,
R5,3,795,807,deposition,deposition,00:37:35,05:54:55,06:32:30,23550,21295,2255,83,11.54,6.499133449,0.625485592,,
R5,3,795,807,deposition,deposition,00:38:38,05:54:55,06:33:33,23613,21295,2318,84,11.54,6.499133449,0.633021563,,
R5,3,795,807,deposition,deposition,00:43:00,05:54:55,06:37:55,23875,21295,2580,85,11.54,6.499133449,0.640557534,,
R5,3,795,807,deposition,deposition,00:46:42,05:54:55,06:41:37,24097,21295,2802,86,11.54,6.499133449,0.648093505,,
R5,3,795,807,pick-up,pick-up,00:49:43,05:54:55,06:44:38,24278,21295,2983,87,11.54,6.499133449,0.655629476,,
R5,3,795,807,pick-up,pick-up,00:54:56,05:54:55,06:49:51,24591,21295,3296,86,11.54,6.499133449,0.648093505,,
R5,3,795,807,pushed_out_of_frame,,00:56:44,05:54:55,06:51:39,24699,21295,3404,85,11.54,6.499133449,0.640557534,,
R5,3,795,807,pick-up,pick-up,00:56:48,05:54:55,06:51:43,24703,21295,3408,84,11.54,6.499133449,0.633021563,,
R5,3,795,807,pick-up,pick-up,00:57:33,05:54:55,06:52:28,24748,21295,3453,83,11.54,6.499133449,0.625485592,,
R5,3,795,807,deposition,deposition,01:07:03,05:54:55,07:01:58,25318,21295,4023,82,11.54,6.499133449,0.617949621,,
R5,3,795,807,deposition,deposition,01:13:48,05:54:55,07:08:43,25723,21295,4428,83,11.54,6.499133449,0.625485592,,
R5,3,795,807,pick-up,within_ROI,01:13:52,05:54:55,07:08:47,25727,21295,4432,84,11.54,6.499133449,0.633021563,,
R5,3,795,807,pushed_into_frame,,01:14:25,05:54:55,07:09:20,25760,21295,4465,84,11.54,6.499133449,0.633021563,,
R5,3,795,807,deposition,deposition,01:16:35,05:54:55,07:11:30,25890,21295,4595,85,11.54,6.499133449,0.640557534,,
R5,3,795,807,deposition,deposition,01:19:08,05:54:55,07:14:03,26043,21295,4748,86,11.54,6.499133449,0.648093505,,
R5,3,795,807,deposition,deposition,01:20:14,05:54:55,07:15:09,26109,21295,4814,87,11.54,6.499133449,0.655629476,,
R5,3,795,807,deposition,deposition,01:20:43,05:54:55,07:15:38,26138,21295,4843,88,11.54,6.499133449,0.663165447,,
R5,3,795,807,deposition,deposition,01:21:53,05:54:55,07:16:48,26208,21295,4913,89,11.54,6.499133449,0.670701418,,
R5,3,795,807,pick-up,pick-up,01:22:25,05:54:55,07:17:20,26240,21295,4945,90,11.54,6.499133449,0.678237389,,
R5,3,795,807,deposition,deposition,01:24:55,05:54:55,07:19:50,26390,21295,5095,89,11.54,6.499133449,0.670701418,,
R5,3,795,807,pick-up,pick-up,01:29:54,05:54:55,07:24:49,26689,21295,5394,90,11.54,6.499133449,0.678237389,,
R29,1,1281,903,deposition,deposition,02:53:16,03:33:02,06:26:18,23178,12782,10396,50,11.8,6.355932203,0.393968609,,
R29,1,1281,903,deposition,deposition,02:53:53,03:33:02,06:26:55,23215,12782,10433,51,11.8,6.355932203,0.401847982,,
R29,1,1281,903,pick-up,within_ROI,02:54:28,03:33:02,06:27:30,23250,12782,10468,52,11.8,6.355932203,0.409727354,,
R29,1,1281,903,deposition,deposition,02:55:16,03:33:02,06:28:18,23298,12782,10516,52,11.8,6.355932203,0.409727354,,
R29,1,1281,903,deposition,deposition,02:58:04,03:33:02,06:31:06,23466,12782,10684,53,11.8,6.355932203,0.417606726,,
R29,1,1281,903,deposition,deposition,02:59:01,03:33:02,06:32:03,23523,12782,10741,54,11.8,6.355932203,0.425486098,,
R29,1,1281,903,pick-up,pick-up,02:59:26,03:33:02,06:32:28,23548,12782,10766,55,11.8,6.355932203,0.43336547,,
R29,1,1281,903,deposition,deposition,03:00:45,03:33:02,06:33:47,23627,12782,10845,54,11.8,6.355932203,0.425486098,,
R29,1,1281,903,deposition,deposition,03:01:38,03:33:02,06:34:40,23680,12782,10898,55,11.8,6.355932203,0.43336547,,
R29,1,1281,903,pick-up,pick-up,03:05:08,03:33:02,06:38:10,23890,12782,11108,56,11.8,6.355932203,0.441244842,,
R29,1,1281,903,pick-up,pick-up,03:08:35,03:33:02,06:41:37,24097,12782,11315,55,11.8,6.355932203,0.43336547,,
R29,1,1281,903,pushed_out_of_frame,,03:10:31,03:33:02,06:43:33,24213,12782,11431,54,11.8,6.355932203,0.425486098,,
R29,1,1281,903,deposition,deposition,03:18:17,03:33:02,06:51:19,24679,12782,11897,53,11.8,6.355932203,0.417606726,,
R29,1,1281,903,deposition,deposition,03:19:54,03:33:02,06:52:56,24776,12782,11994,54,11.8,6.355932203,0.425486098,,
R29,1,1281,903,pushed_out_of_frame,,03:20:44,03:33:02,06:53:46,24826,12782,12044,55,11.8,6.355932203,0.43336547,,
R29,1,1281,903,deposition,deposition,03:26:20,03:33:02,06:59:22,25162,12782,12380,54,11.8,6.355932203,0.425486098,,
R29,1,1281,903,deposition,deposition,03:30:06,03:33:02,07:03:08,25388,12782,12606,55,11.8,6.355932203,0.43336547,,
R29,1,1281,903,deposition,deposition,03:30:08,03:33:02,07:03:10,25390,12782,12608,56,11.8,6.355932203,0.441244842,,
R29,1,1281,903,deposition,deposition,03:31:01,03:33:02,07:04:03,25443,12782,12661,57,11.8,6.355932203,0.449124215,,
R29,1,1281,903,deposition,deposition,03:32:06,03:33:02,07:05:08,25508,12782,12726,58,11.8,6.355932203,0.457003587,,
R29,1,1281,903,pick-up,pick-up,03:32:22,03:33:02,07:05:24,25524,12782,12742,59,11.8,6.355932203,0.464882959,,
R29,1,1281,903,deposition,deposition,03:32:27,03:33:02,07:05:29,25529,12782,12747,58,11.8,6.355932203,0.457003587,,
R29,1,1281,903,deposition,deposition,03:32:53,03:33:02,07:05:55,25555,12782,12773,59,11.8,6.355932203,0.464882959,,
R29,1,1281,903,deposition,deposition,00:00:21,07:06:04,07:06:25,25585,25564,21,60,11.8,6.355932203,0.472762331,,
R29,1,1281,903,deposition,deposition,00:00:24,07:06:04,07:06:28,25588,25564,24,61,11.8,6.355932203,0.480641703,,
R29,1,1281,903,deposition,deposition,00:01:03,07:06:04,07:07:07,25627,25564,63,62,11.8,6.355932203,0.488521076,,
R29,1,1281,903,pick-up,within_ROI,00:01:51,07:06:04,07:07:55,25675,25564,111,63,11.8,6.355932203,0.496400448,,
R29,1,1281,903,deposition,deposition,00:03:26,07:06:04,07:09:30,25770,25564,206,63,11.8,6.355932203,0.496400448,,
R29,1,1281,903,pick-up,pick-up,00:03:58,07:06:04,07:10:02,25802,25564,238,64,11.8,6.355932203,0.50427982,,
R29,1,1281,903,deposition,deposition,00:04:28,07:06:04,07:10:32,25832,25564,268,63,11.8,6.355932203,0.496400448,,
R29,1,1281,903,deposition,deposition,00:08:55,07:06:04,07:14:59,26099,25564,535,64,11.8,6.355932203,0.50427982,,
R29,1,1281,903,deposition,deposition,00:10:53,07:06:04,07:16:57,26217,25564,653,65,11.8,6.355932203,0.512159192,,
R29,1,1281,903,deposition,deposition,00:14:31,07:06:04,07:20:35,26435,25564,871,66,11.8,6.355932203,0.520038564,,
R29,1,1281,903,pushed_out_of_frame,,00:15:19,07:06:04,07:21:23,26483,25564,919,67,11.8,6.355932203,0.527917937,,
R29,1,1281,903,deposition,deposition,00:15:53,07:06:04,07:21:57,26517,25564,953,66,11.8,6.355932203,0.520038564,,
R29,1,1281,903,deposition,deposition,00:17:30,07:06:04,07:23:34,26614,25564,1050,67,11.8,6.355932203,0.527917937,,
R29,1,1281,903,pick-up,pick-up,00:17:32,07:06:04,07:23:36,26616,25564,1052,68,11.8,6.355932203,0.535797309,,
R29,1,1281,903,deposition,deposition,00:23:10,07:06:04,07:29:14,26954,25564,1390,67,11.8,6.355932203,0.527917937,,
R29,1,1281,903,deposition,deposition,00:25:42,07:06:04,07:31:46,27106,25564,1542,68,11.8,6.355932203,0.535797309,,
R29,1,1281,903,deposition,deposition,00:26:01,07:06:04,07:32:05,27125,25564,1561,69,11.8,6.355932203,0.543676681,,
R29,1,1281,903,deposition,deposition,00:26:41,07:06:04,07:32:45,27165,25564,1601,70,11.8,6.355932203,0.551556053,,
R29,1,1281,903,pushed_out_of_frame,,00:27:12,07:06:04,07:33:16,27196,25564,1632,71,11.8,6.355932203,0.559435425,,
R29,1,1281,903,deposition,deposition,00:29:18,07:06:04,07:35:22,27322,25564,1758,70,11.8,6.355932203,0.551556053,,
R29,1,1281,903,pushed_into_frame,,00:29:48,07:06:04,07:35:52,27352,25564,1788,71,11.8,6.355932203,0.559435425,,
R29,1,1281,903,pushed_out_of_frame,,00:30:06,07:06:04,07:36:10,27370,25564,1806,72,11.8,6.355932203,0.567314797,,
R29,1,1281,903,pushed_out_of_frame,,00:35:29,07:06:04,07:41:33,27693,25564,2129,71,11.8,6.355932203,0.559435425,,
R29,1,1281,903,deposition,deposition,00:37:59,07:06:04,07:44:03,27843,25564,2279,70,11.8,6.355932203,0.551556053,,
R29,1,1281,903,deposition,deposition,00:38:59,07:06:04,07:45:03,27903,25564,2339,71,11.8,6.355932203,0.559435425,,
R29,1,1281,903,deposition,deposition,00:39:15,07:06:04,07:45:19,27919,25564,2355,72,11.8,6.355932203,0.567314797,,
R29,1,1281,903,deposition,deposition,00:39:25,07:06:04,07:45:29,27929,25564,2365,73,11.8,6.355932203,0.57519417,,
R29,1,1281,903,deposition,deposition,00:40:17,07:06:04,07:46:21,27981,25564,2417,74,11.8,6.355932203,0.583073542,,
R29,1,1281,903,deposition,deposition,00:40:48,07:06:04,07:46:52,28012,25564,2448,75,11.8,6.355932203,0.590952914,,
R29,1,1281,903,pushed_out_of_frame,,00:41:09,07:06:04,07:47:13,28033,25564,2469,76,11.8,6.355932203,0.598832286,,
R29,1,1281,903,pushed_into_frame,,00:41:11,07:06:04,07:47:15,28035,25564,2471,75,11.8,6.355932203,0.590952914,,
R29,1,1281,903,deposition,deposition,00:42:10,07:06:04,07:48:14,28094,25564,2530,76,11.8,6.355932203,0.598832286,,
R29,1,1281,903,deposition,deposition,00:45:03,07:06:04,07:51:07,28267,25564,2703,77,11.8,6.355932203,0.606711658,,
R29,1,1281,903,deposition,deposition,00:47:58,07:06:04,07:54:02,28442,25564,2878,78,11.8,6.355932203,0.614591031,,
R29,1,1281,903,deposition,deposition,00:48:15,07:06:04,07:54:19,28459,25564,2895,79,11.8,6.355932203,0.622470403,,
R29,1,1281,903,deposition,deposition,00:48:58,07:06:04,07:55:02,28502,25564,2938,80,11.8,6.355932203,0.630349775,,
R29,1,1281,903,pushed_out_of_frame,,00:50:32,07:06:04,07:56:36,28596,25564,3032,81,11.8,6.355932203,0.638229147,,
R29,1,1281,903,pick-up,pick-up,00:51:25,07:06:04,07:57:29,28649,25564,3085,80,11.8,6.355932203,0.630349775,,
R29,1,1281,903,deposition,deposition,00:53:23,07:06:04,07:59:27,28767,25564,3203,79,11.8,6.355932203,0.622470403,,
R29,1,1281,903,deposition,deposition,00:54:39,07:06:04,08:00:43,28843,25564,3279,80,11.8,6.355932203,0.630349775,,
R29,1,1281,903,deposition,deposition,00:55:11,07:06:04,08:01:15,28875,25564,3311,81,11.8,6.355932203,0.638229147,,
R29,1,1281,903,pick-up,pick-up,01:18:59,07:06:04,08:25:03,30303,25564,4739,82,11.8,6.355932203,0.646108519,,
R29,1,1281,903,deposition,deposition,01:19:23,07:06:04,08:25:27,30327,25564,4763,81,11.8,6.355932203,0.638229147,,
R29,1,1281,903,deposition,deposition,01:21:55,07:06:04,08:27:59,30479,25564,4915,82,11.8,6.355932203,0.646108519,,
R29,1,1281,903,deposition,deposition,01:24:47,07:06:04,08:30:51,30651,25564,5087,83,11.8,6.355932203,0.653987892,,
R29,1,1281,903,deposition,deposition,01:25:42,07:06:04,08:31:46,30706,25564,5142,84,11.8,6.355932203,0.661867264,,
R29,1,1281,903,deposition,deposition,01:26:44,07:06:04,08:32:48,30768,25564,5204,85,11.8,6.355932203,0.669746636,,
R29,1,1281,903,deposition,deposition,01:27:31,07:06:04,08:33:35,30815,25564,5251,86,11.8,6.355932203,0.677626008,,
R29,1,1281,903,pick-up,pick-up,01:28:08,07:06:04,08:34:12,30852,25564,5288,87,11.8,6.355932203,0.68550538,,
R29,1,1281,903,deposition,deposition,01:29:50,07:06:04,08:35:54,30954,25564,5390,86,11.8,6.355932203,0.677626008,,
R29,1,1281,903,pick-up,within_ROI,01:30:16,07:06:04,08:36:20,30980,25564,5416,87,11.8,6.355932203,0.68550538,,
R29,1,1281,903,pick-up,pick-up,01:33:17,07:06:04,08:39:21,31161,25564,5597,87,11.8,6.355932203,0.68550538,,
R29,1,1281,903,deposition,deposition,01:33:50,07:06:04,08:39:54,31194,25564,5630,86,11.8,6.355932203,0.677626008,,
R29,1,1281,903,deposition,deposition,01:38:44,07:06:04,08:44:48,31488,25564,5924,87,11.8,6.355932203,0.68550538,,
R29,1,1281,903,pick-up,pick-up,01:42:00,07:06:04,08:48:04,31684,25564,6120,88,11.8,6.355932203,0.693384752,,
R29,1,1281,903,deposition,deposition,01:42:41,07:06:04,08:48:45,31725,25564,6161,87,11.8,6.355932203,0.68550538,,
R29,1,1281,903,deposition,deposition,01:42:50,07:06:04,08:48:54,31734,25564,6170,88,11.8,6.355932203,0.693384752,,
R29,1,1281,903,deposition,deposition,01:46:37,07:06:04,08:52:41,31961,25564,6397,89,11.8,6.355932203,0.701264125,,
R29,1,1281,903,deposition,deposition,01:47:16,07:06:04,08:53:20,32000,25564,6436,90,11.8,6.355932203,0.709143497,,
R29,1,1281,903,pick-up,within_ROI,01:48:19,07:06:04,08:54:23,32063,25564,6499,91,11.8,6.355932203,0.717022869,,
R29,1,1281,903,pick-up,within_ROI,01:49:05,07:06:04,08:55:09,32109,25564,6545,91,11.8,6.355932203,0.717022869,,
R29,1,1281,903,deposition,deposition,01:49:42,07:06:04,08:55:46,32146,25564,6582,91,11.8,6.355932203,0.717022869,,
R29,1,1281,903,deposition,deposition,01:51:06,07:06:04,08:57:10,32230,25564,6666,92,11.8,6.355932203,0.724902241,,
R29,1,1281,903,deposition,deposition,01:52:11,07:06:04,08:58:15,32295,25564,6731,93,11.8,6.355932203,0.732781613,,
R29,1,1281,903,deposition,deposition,01:53:25,07:06:04,08:59:29,32369,25564,6805,94,11.8,6.355932203,0.740660986,,
R29,1,1281,903,deposition,deposition,01:53:54,07:06:04,08:59:58,32398,25564,6834,95,11.8,6.355932203,0.748540358,,
R29,1,1281,903,pushed_out_of_frame,,01:54:47,07:06:04,09:00:51,32451,25564,6887,96,11.8,6.355932203,0.75641973,,
R29,1,1281,903,pick-up,within_ROI,01:54:55,07:06:04,09:00:59,32459,25564,6895,95,11.8,6.355932203,0.748540358,,
R29,1,1281,903,deposition,deposition,02:02:36,07:06:04,09:08:40,32920,25564,7356,95,11.8,6.355932203,0.748540358,,
R29,1,1281,903,deposition,deposition,02:03:08,07:06:04,09:09:12,32952,25564,7388,96,11.8,6.355932203,0.75641973,,
R29,1,1281,903,deposition,deposition,02:03:52,07:06:04,09:09:56,32996,25564,7432,97,11.8,6.355932203,0.764299102,,
R29,1,1281,903,deposition,deposition,02:04:46,07:06:04,09:10:50,33050,25564,7486,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,pick-up,02:11:23,07:06:04,09:17:27,33447,25564,7883,99,11.8,6.355932203,0.780057847,,
R29,1,1281,903,deposition,deposition,02:13:08,07:06:04,09:19:12,33552,25564,7988,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,pick-up,02:13:34,07:06:04,09:19:38,33578,25564,8014,99,11.8,6.355932203,0.780057847,,
R29,1,1281,903,deposition,deposition,02:19:05,07:06:04,09:25:09,33909,25564,8345,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,pick-up,02:23:07,07:06:04,09:29:11,34151,25564,8587,99,11.8,6.355932203,0.780057847,,
R29,1,1281,903,pick-up,within_ROI,02:25:18,07:06:04,09:31:22,34282,25564,8718,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,deposition,deposition,02:25:54,07:06:04,09:31:58,34318,25564,8754,97,11.8,6.355932203,0.764299102,,
R29,1,1281,903,pick-up,pick-up,02:25:55,07:06:04,09:31:59,34319,25564,8755,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,pick-up,02:31:07,07:06:04,09:37:11,34631,25564,9067,97,11.8,6.355932203,0.764299102,,
R29,1,1281,903,pushed_into_frame,,02:31:30,07:06:04,09:37:34,34654,25564,9090,96,11.8,6.355932203,0.75641973,,
R29,1,1281,903,deposition,deposition,02:34:57,07:06:04,09:41:01,34861,25564,9297,97,11.8,6.355932203,0.764299102,,
R29,1,1281,903,deposition,deposition,02:35:37,07:06:04,09:41:41,34901,25564,9337,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,pick-up,02:36:12,07:06:04,09:42:16,34936,25564,9372,99,11.8,6.355932203,0.780057847,,
R29,1,1281,903,pick-up,within_ROI,02:36:12,07:06:04,09:42:16,34936,25564,9372,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pushed_out_of_frame,,02:36:35,07:06:04,09:42:39,34959,25564,9395,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,deposition,deposition,02:36:43,07:06:04,09:42:47,34967,25564,9403,97,11.8,6.355932203,0.764299102,,
R29,1,1281,903,pick-up,within_ROI,02:37:05,07:06:04,09:43:09,34989,25564,9425,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,within_ROI,02:37:32,07:06:04,09:43:36,35016,25564,9452,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,within_ROI,02:37:46,07:06:04,09:43:50,35030,25564,9466,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,within_ROI,02:38:49,07:06:04,09:44:53,35093,25564,9529,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,within_ROI,02:40:47,07:06:04,09:46:51,35211,25564,9647,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,within_ROI,02:41:19,07:06:04,09:47:23,35243,25564,9679,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,deposition,deposition,02:42:27,07:06:04,09:48:31,35311,25564,9747,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,within_ROI,02:44:04,07:06:04,09:50:08,35408,25564,9844,99,11.8,6.355932203,0.780057847,,
R29,1,1281,903,pushed_out_of_frame,,02:44:08,07:06:04,09:50:12,35412,25564,9848,99,11.8,6.355932203,0.780057847,,
R29,1,1281,903,pushed_out_of_frame,,02:44:08,07:06:04,09:50:12,35412,25564,9848,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pushed_into_frame,,02:44:35,07:06:04,09:50:39,35439,25564,9875,97,11.8,6.355932203,0.764299102,,
R29,1,1281,903,pick-up,within_ROI,02:45:12,07:06:04,09:51:16,35476,25564,9912,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pushed_out_of_frame,,02:45:52,07:06:04,09:51:56,35516,25564,9952,98,11.8,6.355932203,0.772178474,,
R29,1,1281,903,pick-up,within_ROI,02:45:58,07:06:04,09:52:02,35522,25564,9958,97,11.8,6.355932203,0.764299102,,
R29,1,1281,903,pick-up,pick-up,02:46:44,07:06:04,09:52:48,35568,25564,10004,97,11.8,6.355932203,0.764299102,,
